,"Do
nothing",HC,DDQN,PPO,GR,"GR
and
HC","GR
and
DDQN","GR
and
PPO"
0,0.9359259442634053,0.9556821380621986,0.9523778541697389,0.9554389936276472,0.9620038746852246,0.958145621746459,0.9751756500352357,0.9571024463302257
1,0.9359259442634053,0.9579619640261622,0.9523778541697389,0.954940005123894,0.961723884552283,0.9587138349522714,0.9751756500352357,0.9531956255202273
2,0.9363831113164706,0.9508066324768394,0.9497459088060902,0.9456527121886583,0.9552151058922891,0.9542198756897887,0.9740734637464441,0.9434929656128929
3,0.9428808052766766,0.9362660242479416,0.938518549918509,0.94066316491222,0.947220568858701,0.938772802127215,0.9743880520870388,0.9420490057602442
4,0.9401947852178942,0.9327556548235881,0.9374167803415497,0.9411619787804569,0.9439827297637424,0.9374791867255368,0.9726833791125952,0.9383004696604684
5,0.9447248568473574,0.926437066703816,0.9321038517689644,0.9315141326839813,0.9405022553707257,0.9288963781907997,0.9757407179893949,0.9331981132147407
